name,hash
SPPS_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,f68de8746b4f9a04fe956955ce88bc17f69c2f068a648c2016136c5e3d5d5149
SPPS_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,82443c66cb230b12ad1a110d1af0c6d4956cac3faed8a9e6743ee9c6e017c436
SPPS_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,eef49362fb7dde099d718d724deaf507640e544c6e28c4a69f6643fb914c9231
SPPS_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,09ab6be593d12f09ad0d28e4271c30eb4e688209c9a7c43801a973f78f20e7e1
SRCA_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_11000_bin_feature_lcoe_q_5_weights_mw_cluster_feature_cf_n_clusters_3_method_agg__UTC-5,a78216dda36380c0714d4c86759b71ed6b8946f12b6ae4b296349fda08bf297a
SRCA_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_150000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,07946b116e793cc56a603ead87d635e3bd4a4cb6493b88199d26b2b56bff1e90
SRCA_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,befb1f2f7cd04d37c2bdb05af06f09e8cf31b501823db6598efddf57ab573dd1
SRCA_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,79a6cb1eace0c62f7a4a0861e46249af391385c567bac02934291ea46a3c4b62
SRCA_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,171d39bc1cfed4a69c65c7d8c703a5c493dfb113c0d66a0fe04841517cc44ac1
SRCA_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,cbed6c1c764f08da97c4370b8c3139394d0cef57bf02f6e804779168e0f02b71
SRCE_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_150000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,4e89762885047b4c4da6a80372f420655240d1e54c8376893a2d121f52756580
SRCE_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,934cafcc7198374e5d8723f2b258b68c800b3fbfce6df4b5d06e14735b298ffe
SRCE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,6bd724b0f0d88491b6421b37561d022d1b179c4d0172b73f1420d10364a55a4d
SRCE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,9b272da20f2bbedb4f632898e5249994fa6c4fd44e1cb787804f856390ea50b4
SRCE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,6bfd7ad3d9212898caf75248d52332cca51b03485af6c862a74523efbf5159c7
SRCE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,ad44be26a99105bbf6c2d3d203151eb8dc9a3afa560e571bae3b4cfa71a684a5
SRSE_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_150000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_longitude_mw_per_cluster_10000_method_agg__UTC-5,cd6c027b0b08da15106ba18010fe95549273d25bbc88127dce0c3ddab5a55afb
SRSE_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,dba4a0e6c0eec34968d8fd80396a6bf04c5952a5bd96983a80ee16a68d464fbc
SRSE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,6b0a46a1a388fb62aa0180a556a0e6a8ce7f9bd8743f5710cc2d6c9b94db5116
SRSE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,c4a343cfd6fef7d2ba0fffde5f090ac3dba51089f4bc451285e24e6862b2a0a7
SRSE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,14086b486c471fa99654cb31a0f9e0428dab7f343bbfd2bf576fdcca92aa213c
SRSE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,f18ef1a5cdf3768d4b3729ad7a63090775707d0d6a44270ac611a452d435a711
SRSG_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_100000_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,5f6a8e33c4c0c2e1f7de63a3e0c81e3427751383e626f945e812a1d33c0f739f
SRSG_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_150000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_longitude_mw_per_cluster_10000_method_agg__UTC-5,969bb10b9f227d6a56ea8b133bb805262fc766d56b2520a2289a756f419c849c
SRSG_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,ebbe332c2791cefb43c32c5d64868a39ab21cc458683098fec91c7595e2ac7c9
SRSG_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,649967c2433cb14f1b6cc579262273fd533e7ecef9a2dfa421ba23e5748bbf45
SRSG_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,03218ab64cc12e1f9a3a224eca5673a6d95ce74c59f122aabd623d2be012944c
SRSG_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,64f042749a226abe418b919b691b242057493b72a494d4e3763a99b8f6652fd7
TRE_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_200000_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,477e3b195e3ca8cf7a0c21e6b9fd66f8c9e800287a6ef3e2c4ed58d573d6291d
TRE_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_100000_filter_feature_lcoe_max_40_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,904fcfb85a6b0adc231d8e8a9a4463975dec3625d712984a689a0477118d29a0
TRE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,2ee8dda92318d060def462a50161c85d3b9058f193bb02441de490f6ef206944
TRE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,b4e395a1e0796aa8dbda90e7beae0d4c3f5df6c1ad2cb6b5ce4f26f6ed7f8977
TRE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,1b8d3d5bba678ed3f554dc25cbb90b3117501a7695a7093d310a2ccfb20c5541
TRE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,55f6e99b303a51018463d33c074ea93b7fa8dfa3554f3132431e2024131ff6ad
TREW_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_100000_filter_feature_lcoe_max_40_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,9ecec26f8b2e0a1a5f298d556282a9d007f5a19173c728be23014babbcd668e5
TREW_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_50000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,fbbd456b84f11230a640919f390627be4ab6a841b483836767ee442a451ce084
TREW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,fa02c44ecdc6ac68347be7189fd31028667a7249eb5680fcf39d54e1eddb2c82
TREW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,3fa89605c06666c2a92e4bd1bbee538b83752716942517fbd4bf72be8fb64e45
TREW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,ec3889c7d00703b708c128f3b605cabf1c35e69526cbe80a922a6287cccec9a8
TREW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,5e6c9858718ee26259455d34a04ea7442d1805755f8644b11abdceb737cab718
